sex,height,weight
F,1.64,50.4
F,1.78,92.6
F,1.55,96.2
M,1.64,92.6
M,1.83,85.0
F,1.63,53.3
M,1.78,84.4
F,1.69,76.3
F,1.42,36.3
M,1.78,84.8
F,1.5,35.0
F,1.52,51.2
F,1.57,56.3
M,1.61,75.5
F,1.42,48.8
M,1.78,67.3
F,1.41,52.1
M,1.73,56.2
M,1.62,58.1
F,1.7,82.1
F,1.57,48.3
M,1.76,60.5
M,1.85,77.9
F,1.63,59.0
M,1.81,66.5
F,1.55,56.2
M,1.86,76.9
F,1.68,58.7
M,1.68,61.6
M,1.78,66.1
M,1.71,86.4
M,1.93,94.1
F,1.57,45.8
M,1.78,51.0
F,1.67,57.1
F,1.72,66.9
M,1.7,82.5
M,1.86,95.2
F,1.63,60.6
F,1.51,53.1
F,1.64,79.6
M,1.7,83.2
M,1.77,68.8
F,1.43,59.7
F,1.63,74.7
F,1.61,68.8
M,1.79,60.2
M,1.75,60.0
F,1.79,85.6
F,1.57,49.3
F,1.69,77.9
M,1.65,60.9
F,1.7,58.5
M,1.49,59.7
M,1.65,57.1
M,1.76,125.4
M,1.86,84.2
M,1.78,68.0
M,1.81,66.4
F,1.52,43.0
M,1.96,93.3
M,1.81,64.2
F,1.75,62.2
M,1.59,54.5
M,1.74,71.1
M,1.7,79.2
M,1.52,60.6
F,1.53,69.6
F,1.61,48.9
M,1.79,95.0
M,1.91,94.3
M,1.73,60.8
M,1.68,88.2
M,1.76,62.4
M,1.7,73.8
M,1.76,84.8
M,1.74,71.3
F,1.63,72.5
M,1.66,53.1
M,1.82,91.9
F,1.67,59.9
M,1.83,125.5
F,1.55,54.6
M,1.88,105.1
F,1.72,68.6
M,1.81,89.3
M,1.77,66.6
F,1.61,52.5
M,1.86,74.5
F,1.75,57.5
M,1.5,65.6
M,1.68,65.8
F,1.63,57.8
F,1.62,98.9
M,1.89,98.5
F,1.64,73.9
F,1.64,66.8
F,1.69,121.8
M,1.93,94.5
F,1.56,47.0
F,1.85,86.8
M,1.79,78.5
F,1.6,52.2
M,1.85,90.2
F,1.71,82.5
F,1.63,92.7
M,1.76,133.6
M,1.93,92.4
M,1.83,99.8
F,1.68,84.0
F,1.57,107.1
M,1.78,62.0
F,1.76,88.7
F,1.54,51.2
F,1.73,58.1
F,1.61,74.0
F,1.67,52.5
M,1.75,58.4
M,1.81,68.1
F,1.81,85.3
M,1.92,71.8
M,1.91,80.6
M,1.92,84.1
F,1.6,60.0
F,1.61,81.9
M,1.79,79.2
M,1.8,68.4
F,1.63,78.1
F,1.74,67.9
F,1.85,76.6
M,1.79,85.8
F,1.38,48.1
M,1.78,111.8
F,1.75,63.0
F,1.84,116.1
M,1.93,87.0
F,1.77,88.9
F,1.66,76.1
F,1.55,55.5
F,1.73,88.8
M,1.73,89.2
F,1.62,62.7
M,1.97,163.6
F,1.72,60.9
F,1.56,72.4
M,1.72,72.2
F,1.71,70.7
F,1.58,101.9
M,1.74,62.3
F,1.73,80.6
F,1.63,66.1
M,1.79,76.6
F,1.82,99.0
F,1.56,102.8
M,1.71,85.3
M,1.88,104.0
M,1.8,91.8
M,1.72,65.7
M,1.83,93.5
F,1.5,40.6
F,1.58,63.7
F,1.8,62.9
M,1.8,67.3
F,1.49,65.6
F,1.58,44.1
M,1.82,80.0
M,1.72,58.5
F,1.71,76.2
M,1.8,109.8
F,1.6,72.5
F,1.68,79.7
M,1.79,123.0
M,1.57,62.7
M,1.72,77.9
F,1.64,65.5
M,1.72,71.3
M,1.87,152.6
F,1.7,71.6
M,1.9,156.5
F,1.46,46.2
F,1.5,61.9
F,1.7,85.9
F,1.62,50.3
F,1.56,60.2
F,1.67,53.2
F,1.59,59.7
F,1.69,74.0
M,1.81,64.3
M,1.86,96.6
M,1.83,68.2
M,1.83,70.5
M,1.69,76.1
F,1.54,34.2
M,1.8,131.1
F,1.55,44.8
F,1.6,76.3
M,1.81,59.4
M,1.69,75.7
M,1.76,82.7
F,1.69,83.4
F,1.82,80.2
F,1.67,60.7
F,1.7,70.4
M,1.72,78.3
M,1.74,79.5
F,1.56,74.8
F,1.87,70.5
M,1.7,79.0
M,1.74,81.6
M,1.6,69.4
F,1.65,65.5
M,1.66,60.7
F,1.55,67.7
M,1.65,75.8
M,1.78,74.2
M,1.76,88.5
F,1.54,63.7
F,1.5,48.2
M,1.67,87.0
F,1.66,65.4
M,1.83,90.5
M,1.69,78.8
M,1.83,88.1
F,1.42,52.2
F,1.65,53.6
M,1.58,61.8
F,1.43,67.7
F,1.63,50.3
F,1.54,46.1
F,1.72,66.1
M,1.67,81.0
M,1.89,74.3
F,1.79,95.6
F,1.84,67.4
F,1.65,74.3
M,1.76,118.5
F,1.6,70.7
F,1.58,86.0
M,1.8,76.0
M,1.78,63.5
M,1.81,96.8
M,1.76,79.2
F,1.57,46.1
M,1.81,138.0
M,1.83,86.7
M,1.59,49.7
M,1.77,72.3
F,1.59,54.0
F,1.41,77.1
F,1.63,52.4
M,2.03,89.3
F,1.7,61.1
M,1.74,112.3
F,1.6,54.5
F,1.62,73.5
M,1.74,96.6
M,1.72,94.6
F,1.66,60.8
M,1.58,67.8
M,1.59,57.9
M,1.79,83.2
M,1.76,82.6
F,1.67,54.8
F,1.59,80.6
M,1.78,67.4
F,1.53,98.5
F,1.66,44.8
M,1.79,63.9
M,1.74,87.6
M,1.66,65.3
F,1.59,59.2
M,1.81,82.4
M,1.71,126.8
F,1.52,61.0
F,1.55,57.8
F,1.68,64.7
M,1.74,72.3
M,1.77,74.7
F,1.54,56.7
F,1.69,81.8
F,1.61,62.5
F,1.67,62.8
M,1.61,50.6
M,1.75,62.8
F,1.86,66.4
M,1.74,82.0
F,1.7,59.8
M,1.97,85.0
M,1.63,68.4
M,1.75,65.5
M,1.77,86.1
M,1.71,59.8
F,1.67,54.7
M,1.75,89.8
M,2.0,107.4
F,1.59,62.5
F,1.71,63.0
F,1.74,84.5
M,1.71,84.5
M,1.63,65.0
M,1.85,83.7
M,1.84,77.2
F,1.63,71.0
F,1.47,47.7
F,1.68,82.8
M,1.9,94.5
M,1.82,92.4
M,1.68,55.5
M,1.95,74.4
F,1.61,71.2
F,1.62,52.7
F,1.66,67.8
M,1.92,85.2
M,1.73,69.2
M,1.82,72.4
F,1.68,78.1
F,1.69,77.9
F,1.58,49.5
M,1.69,75.4
M,1.68,54.1
M,1.87,86.3
F,1.7,78.5
M,1.82,93.9
F,1.52,31.4
F,1.65,37.6
M,1.8,73.2
M,1.8,69.3
F,1.58,58.0
F,1.5,63.4
F,1.48,52.3
F,1.51,51.7
M,1.7,65.9
M,1.83,121.7
F,1.74,72.3
M,1.68,75.4
M,1.88,81.1
F,1.59,57.7
F,1.46,44.6
F,1.65,44.1
F,1.69,128.1
M,1.94,101.5
M,1.63,116.6
M,1.74,90.4
F,1.67,55.4
F,1.57,66.7
M,1.69,77.5
M,1.74,45.0
F,1.61,69.5
M,1.82,89.3
F,1.48,52.5
F,1.51,50.4
M,1.83,123.7
M,2.0,112.8
F,1.5,52.8
M,1.7,58.3
F,1.52,48.2
M,1.79,65.1
F,1.64,103.7
M,1.74,74.1
F,1.54,47.8
M,1.79,85.9
M,1.97,106.0
F,1.35,53.7
M,1.63,45.9
F,1.53,48.9
F,1.63,84.5
M,1.59,57.4
M,1.56,31.4
M,1.72,75.8
M,1.65,56.0
M,1.79,112.3
F,1.71,83.5
M,1.77,89.1
F,1.62,50.5
M,1.78,85.4
M,1.79,80.4
M,1.9,107.2
F,1.55,52.7
M,1.63,58.1
M,1.8,86.2
M,1.74,71.8
M,1.68,77.5
F,1.66,59.5
F,1.64,63.0
M,1.74,63.1
M,1.79,84.2
M,1.71,60.5
M,1.76,89.5
M,1.73,109.1
M,1.75,58.2
M,1.84,65.4
F,1.46,42.8
M,1.7,57.9
M,1.67,73.5
F,1.83,80.5
M,1.83,83.0
F,1.42,54.5
F,1.41,74.8
M,1.79,121.9
M,1.67,120.5
F,1.66,61.0
F,1.73,87.2
F,1.77,83.7
M,1.81,83.4
F,1.62,82.0
F,1.6,50.0
F,1.59,104.7
M,1.71,125.0
F,1.53,55.2
F,1.48,51.7
M,1.84,126.7
M,1.77,62.3
F,1.61,70.8
M,1.68,57.6
F,1.53,46.6
M,1.62,74.0
M,1.84,63.0
F,1.51,77.4
M,1.74,73.5
F,1.77,77.1
M,2.06,116.6
F,1.53,48.5
M,1.95,107.4
M,1.72,72.0
F,1.71,79.9
F,1.58,73.4
F,1.65,50.5
F,1.77,91.9
M,1.6,113.5
F,1.63,66.1
F,1.7,77.6
F,1.57,72.1
F,1.48,43.0
F,1.69,66.9
M,1.84,87.9
F,1.79,67.1
M,1.83,70.2
M,1.72,58.3
M,1.84,125.3
F,1.75,87.3
M,1.83,84.8
M,1.87,97.2
F,1.68,55.0
F,1.48,46.7
F,1.71,56.4
M,1.83,84.6
F,1.77,139.8
M,1.83,86.1
F,1.71,67.4
F,1.6,74.2
M,1.77,89.5
M,1.6,68.4
F,1.49,52.3
M,1.57,60.5
F,1.73,84.4
M,1.64,78.9
M,1.73,58.0
F,1.64,50.8
M,1.85,147.1
M,1.9,56.0
M,1.85,98.5
M,1.76,81.1
F,1.54,62.9
M,1.81,78.2
M,1.74,79.5
M,2.0,86.5
M,1.76,90.7
M,1.71,80.6
F,1.64,56.2
F,1.71,85.7
M,1.94,86.1
M,1.7,53.5
M,1.99,91.9
F,1.77,68.6
F,1.55,49.5
M,1.92,83.6
M,1.93,140.3
M,1.64,56.5
M,1.6,60.6
F,1.85,70.7
F,1.67,54.4
M,1.76,71.6
M,1.66,75.3
F,1.66,62.7
F,1.43,42.9
M,1.81,62.8
M,1.71,55.2
F,1.77,80.9
F,1.42,39.9
M,1.63,57.3
M,1.64,85.8
M,1.77,78.6
M,1.63,95.5
F,1.54,50.4
F,1.76,68.8
M,1.64,68.3
F,1.68,54.3
F,1.63,64.4
F,1.67,77.7
F,1.73,68.6
F,1.59,70.2
M,1.66,78.3
F,1.6,88.0
F,1.79,76.8
M,1.81,84.6
M,1.67,88.9
F,1.66,67.6
F,1.55,57.7
F,1.78,74.9
F,1.52,63.3
M,1.75,58.5
M,1.63,90.1
F,1.71,99.0
F,1.61,62.9
F,1.72,57.3
F,1.77,83.3
M,1.71,86.0
F,1.69,69.5
M,1.68,79.1
M,1.67,63.4
M,1.83,72.7
F,1.51,43.4
F,1.64,61.6
M,1.8,95.6
M,1.75,91.5
M,1.85,99.1
F,1.58,61.2
F,1.52,51.0
F,1.42,46.3
M,1.78,86.7
M,1.81,132.8
M,1.79,95.8
M,1.66,60.9
M,1.58,31.7
F,1.65,67.0
F,1.38,44.8
M,1.69,63.6
M,1.74,108.2
M,1.85,84.3
M,1.92,60.1
M,1.68,95.1
M,1.73,73.5
M,1.93,75.2
F,1.59,100.5
M,1.66,60.7
F,1.67,72.6
F,1.62,55.1
F,1.48,41.4
F,1.7,55.0
M,1.85,100.5
M,1.97,79.6
M,1.79,68.2
M,1.7,80.7
M,1.61,51.8
F,1.6,54.2
M,1.83,77.3
M,1.69,74.9
F,1.5,60.3
M,1.67,70.3
F,1.7,59.1
F,1.63,71.5
F,1.54,58.0
F,1.42,47.5
M,1.91,143.8
F,1.58,76.4
F,1.76,57.5
M,1.76,70.1
F,1.55,57.2
F,1.63,60.7
F,1.55,45.7
M,1.74,103.9
M,1.75,87.0
M,1.77,87.8
F,1.51,86.3
M,1.79,64.0
M,1.61,114.4
F,1.65,67.6
M,1.86,94.2
M,1.71,85.7
F,1.69,80.2
M,1.59,69.4
M,1.7,65.5
M,1.71,69.7
M,1.8,91.2
F,1.4,36.4
F,1.62,74.0
F,1.58,50.2
M,1.81,65.7
M,1.84,75.8
F,1.37,40.0
F,1.55,51.0
M,1.82,62.1
F,1.73,79.2
F,1.66,53.6
F,1.56,60.9
M,1.8,63.3
M,1.67,62.8
F,1.58,46.7
M,1.92,100.9
M,1.66,72.7
M,1.88,78.5
M,1.62,62.9
F,1.49,53.0
F,1.62,54.2
M,1.69,70.8
M,1.87,66.5
F,1.54,70.5
F,1.69,54.5
M,1.53,97.6
M,1.88,95.8
F,1.61,66.3
F,1.61,43.0
F,1.63,79.3
M,1.79,109.8
M,1.74,89.7
M,1.79,87.6
F,1.72,70.5
F,1.59,48.8
F,1.51,59.9
M,1.84,95.5
F,1.78,66.5
F,1.43,38.4
F,1.65,76.0
F,1.65,116.1
M,1.74,97.7
M,1.55,68.7
M,1.8,79.0
F,1.58,56.8
M,1.63,55.7
M,1.76,114.4
F,1.73,87.6
F,1.63,64.2
F,1.51,61.5
M,1.72,55.2
F,1.7,68.0
F,1.59,58.2
M,1.7,84.2
M,1.84,134.5
F,1.8,70.5
M,1.61,74.6
M,1.79,75.5
M,1.87,104.3
M,1.91,149.6
F,1.68,80.8
F,1.67,47.8
F,1.64,53.0
M,1.94,88.8
F,1.49,51.8
F,1.74,118.4
F,1.71,84.9
F,1.6,70.2
F,1.76,90.0
F,1.46,45.0
F,1.68,57.1
F,1.69,70.2
F,1.69,54.1
M,1.8,61.3
M,1.93,99.5
M,1.65,65.9
M,1.96,71.6
F,1.77,59.4
F,1.67,56.8
M,1.62,70.9
F,1.62,72.6
M,1.7,75.1
F,1.52,99.6
F,1.69,65.8
M,1.77,68.7
M,1.63,55.0
F,1.68,65.4
M,1.91,76.3
M,1.9,76.7
M,1.88,156.1
F,1.67,106.9
M,1.72,65.0
M,1.7,73.2
F,1.57,65.2
F,1.49,59.6
M,1.81,76.3
F,1.58,93.9
M,1.87,103.6
F,1.66,75.9
F,1.66,114.6
F,1.64,76.6
M,1.66,69.5
F,1.43,40.8
F,1.8,129.3
M,1.79,80.3
F,1.72,47.4
F,1.84,128.7
F,1.49,52.9
M,1.8,67.9
F,1.74,61.8
F,1.6,76.4
M,1.57,48.5
M,1.78,65.8
M,1.78,89.2
F,1.44,48.6
F,1.59,51.3
M,1.58,54.1
M,1.71,80.4
F,1.46,43.0
F,1.8,77.7
F,1.67,69.8
M,1.77,74.4
F,1.54,46.6
M,1.76,88.2
M,1.63,54.6
F,1.56,52.1
M,1.71,66.5
M,1.75,100.0
F,1.6,88.3
F,1.57,104.3
F,1.69,56.0
F,1.55,45.7
M,1.68,77.5
M,1.66,60.8
M,1.83,89.0
M,1.69,84.7
M,1.72,76.0
M,1.64,56.8
M,1.65,74.4
M,1.78,60.0
M,1.91,74.4
F,1.56,60.4
F,1.54,60.3
F,1.68,62.9
M,1.7,82.2
M,1.74,63.6
M,1.84,77.9
F,1.65,66.9
M,1.96,88.4
M,1.66,121.8
M,1.79,79.3
F,1.81,52.7
F,1.65,60.1
F,1.59,68.8
M,1.73,90.4
F,1.67,98.8
F,1.47,54.4
F,1.64,70.3
F,1.69,58.5
M,1.77,60.0
M,1.86,88.5
F,1.69,67.2
M,1.68,81.2
M,1.81,96.8
F,1.45,52.0
M,1.72,83.9
M,1.88,125.2
F,1.51,51.9
F,1.55,63.4
F,1.61,57.7
M,1.62,118.0
M,1.76,119.9
M,1.7,65.8
F,1.54,66.6
F,1.56,53.4
F,1.61,72.0
F,1.75,68.6
F,1.53,67.3
M,1.81,118.9
F,1.67,77.5
F,1.74,111.9
M,1.84,111.3
F,1.65,60.1
M,1.62,63.7
M,1.82,140.9
M,1.82,88.0
F,1.61,51.5
M,1.7,82.7
M,1.76,78.7
M,1.86,103.3
F,1.69,64.5
F,1.45,44.1
M,1.76,77.8
F,1.77,139.6
F,1.55,44.8
F,1.64,54.7
M,1.87,75.5
M,1.75,85.4
F,1.61,60.1
M,1.73,72.0
F,1.56,82.0
M,1.74,105.3
M,1.86,85.0
M,1.83,88.2
F,1.63,56.0
M,1.74,59.5
M,1.72,74.7
M,1.84,83.1
M,1.63,60.6
F,1.71,87.2
M,1.75,77.0
F,1.6,62.6
M,1.46,50.2
F,1.61,53.1
F,1.68,68.7
M,1.69,116.7
F,1.59,49.0
F,1.62,50.9
F,1.47,55.7
F,1.64,117.9
F,1.57,64.3
F,1.77,68.8
M,1.85,97.3
M,1.79,95.6
M,1.84,63.7
F,1.49,62.0
M,1.62,51.3
F,1.75,91.2
F,1.77,90.8
M,1.79,133.0
F,1.69,57.2
M,1.65,78.9
M,1.69,65.4
M,1.97,82.5
M,1.78,94.5
M,1.69,62.5
M,1.83,125.7
F,1.58,60.5
M,1.86,94.9
F,1.71,58.3
F,1.79,69.8
F,1.47,43.9
F,1.54,51.6
F,1.7,58.8
M,1.91,48.6
F,1.72,58.6
M,1.77,90.0
F,1.43,40.7
M,1.8,93.1
F,1.7,72.7
F,1.6,75.0
M,1.75,125.2
M,1.84,86.8
F,1.67,106.5
F,1.46,46.7
M,1.87,119.0
M,1.86,66.2
M,1.82,91.2
M,1.92,106.3
F,1.44,47.5
M,1.8,118.3
M,1.81,89.7
F,1.68,70.2
F,1.63,70.0
F,1.67,67.0
F,1.65,60.4
M,1.78,40.2
M,1.7,77.1
M,1.89,75.3
M,1.67,38.4
M,1.69,82.9
F,1.47,56.5
M,1.72,59.8
M,1.86,70.2
F,1.53,91.0
M,1.85,67.2
M,1.7,54.7
M,1.87,102.5
F,1.74,62.1
M,1.85,65.7
F,1.5,61.7
F,1.74,89.4
F,1.64,60.4
M,1.77,83.7
M,1.83,96.9
F,1.74,78.4
F,1.75,66.7
M,1.71,58.0
F,1.76,78.4
M,1.82,65.2
M,1.78,66.8
M,1.8,91.6
F,1.74,38.3
M,1.75,63.4
F,1.61,63.8
M,1.55,70.8
F,1.6,58.7
M,1.67,58.2
M,1.62,54.7
F,1.72,59.6
M,1.56,57.5
F,1.76,106.4
F,1.64,58.7
M,1.62,55.0
F,1.57,65.7
F,1.75,72.9
F,1.67,87.7
F,1.47,46.6
F,1.7,117.8
M,1.72,64.8
F,1.63,74.2
M,1.68,55.8
M,1.56,87.3
M,1.61,75.6
M,1.63,86.0
F,1.63,76.1
F,1.5,52.4
F,1.61,74.4
F,1.65,53.2
F,1.78,83.5
M,1.77,80.4
F,1.78,85.7
M,1.56,88.3
M,1.66,96.1
F,1.58,69.6
M,1.77,74.7
F,1.67,75.2
F,1.73,64.3
M,1.69,78.0
M,1.77,127.9
F,1.57,48.9
M,1.86,66.8
F,1.57,51.7
M,1.88,69.7
M,1.69,75.3
F,1.54,46.7
F,1.72,78.5
F,1.67,66.5
F,1.74,66.1
M,1.82,67.9
F,1.51,46.0
M,1.73,61.3
M,1.72,86.0
F,1.5,65.5
F,1.49,41.1
F,1.47,62.4
M,1.82,68.2
M,1.74,80.1
F,1.68,56.4
M,1.89,78.5
F,1.68,84.2
M,1.74,58.2
M,1.73,68.5
F,1.72,69.1
M,1.73,65.2
F,1.55,57.3
M,1.63,64.5
M,1.82,80.9
F,1.69,112.6
M,1.73,82.7
F,1.58,59.8
F,1.41,56.4
M,1.87,81.9
F,1.62,53.3
M,1.84,86.6
M,1.94,109.9
F,1.65,100.6
F,1.57,69.5
M,1.69,56.4
M,1.76,65.4
F,1.69,72.7
M,1.8,76.4
M,1.99,125.6
M,1.87,65.6
F,1.74,68.0
M,1.74,68.4
F,1.53,69.6
M,1.65,57.5
F,1.63,67.4
M,1.79,61.7
F,1.51,51.5
F,1.63,56.3
F,1.57,61.2
M,1.7,74.8
F,1.58,47.1
F,1.6,72.3
F,1.55,46.5
F,1.66,55.9
F,1.86,83.5
F,1.48,68.4
M,1.68,69.9
M,1.52,42.8
M,1.58,61.8
M,1.88,67.4
F,1.69,79.1
M,1.79,90.1
F,1.57,65.1
M,1.59,62.7
M,1.83,86.5
M,1.75,62.4
M,1.63,67.4
M,1.65,71.0
F,1.71,66.4
F,1.45,38.9
F,1.49,50.7
M,1.78,72.4
M,1.67,64.9
F,1.59,60.9
F,1.61,62.0
M,1.79,86.7
M,1.7,59.8
M,1.64,58.1
F,1.65,34.6
M,1.67,66.4
M,1.85,77.1
M,1.94,89.0
M,1.92,73.9
F,1.55,57.0
M,1.88,100.9
F,1.61,78.3
M,1.85,111.6
F,1.69,63.8
F,1.74,133.0
F,1.66,97.8
F,1.77,67.5
M,1.58,56.2
M,1.6,75.8
F,1.62,77.3
F,1.58,84.7
F,1.58,59.1
F,1.68,73.6
F,1.71,66.3
M,1.71,68.2
M,1.85,65.3
F,1.62,70.0
M,1.76,87.9
M,1.49,60.4
F,1.5,49.1
F,1.71,129.5
F,1.55,56.8
M,1.68,72.5
F,1.58,73.8
F,1.71,77.1
M,1.67,53.3
F,1.49,62.0
F,1.74,73.5
M,1.88,76.4
M,1.7,70.8
M,1.74,64.3
F,1.62,59.2
M,1.88,84.7
M,1.6,43.0
F,1.43,52.8
M,1.76,63.4
F,1.57,106.6
M,1.61,73.6
M,1.73,72.4
M,1.78,90.6
F,1.62,48.0
F,1.58,57.6
F,1.65,51.6
M,1.65,72.2
M,1.65,75.8
M,1.91,77.9
M,1.59,106.6
F,1.65,76.9
F,1.68,56.1
F,1.61,76.7
M,1.73,39.7
F,1.58,72.2
M,1.81,62.4
F,1.72,64.7
M,1.85,96.4
M,1.87,71.4
F,1.58,97.2
F,1.61,69.7
F,1.83,112.0
M,1.64,74.6
M,1.79,84.8
M,1.79,76.7
F,1.5,49.8
F,1.59,73.8
F,1.68,35.1
M,1.69,53.8
M,1.76,73.1
F,1.56,63.9
F,1.68,70.8
F,1.69,67.9
M,1.8,68.9
M,1.73,61.3
M,1.7,69.5
M,1.79,73.0
F,1.66,52.8
M,1.8,78.8
M,1.74,70.2
F,1.56,69.7
M,1.76,59.2
F,1.58,60.0
F,1.7,80.0
M,1.64,59.8
F,1.82,74.9
M,1.72,86.0
F,1.57,56.2
F,1.6,65.3
F,1.57,61.3
F,1.66,95.5
M,2.04,105.8
M,1.73,108.2
M,1.87,143.6
F,1.44,41.9
F,1.57,54.1
F,1.55,66.6
F,1.69,124.5
M,1.81,74.5
M,1.63,66.0
F,1.55,60.2
F,1.71,70.8
M,1.61,68.8
F,1.72,74.9
F,1.46,53.7
M,1.87,144.5
M,1.71,131.4
F,1.55,45.1
M,1.78,80.0
F,1.64,75.6
F,1.65,62.6
F,1.54,48.9
M,1.74,82.6
F,1.73,82.5
F,1.64,70.3
M,1.75,89.2
M,1.81,67.6
M,1.85,102.3
M,1.65,56.5
F,1.54,48.3
M,1.76,87.6
F,1.54,57.4
M,1.69,40.9
F,1.57,64.2
M,1.87,68.4
F,1.66,71.8
F,1.63,57.3
M,1.96,147.7
M,1.73,58.3
F,1.77,64.3
F,1.56,55.8
M,1.78,68.0
M,1.75,87.9
F,1.64,52.8
M,1.68,58.8
F,1.65,61.5
M,1.77,88.1
F,1.59,71.1
F,1.65,56.8
M,1.88,84.5
F,1.64,57.3
F,1.64,52.6
M,1.68,67.6
M,1.82,114.7
M,1.62,65.3
F,1.55,46.6
F,1.75,80.0
F,1.62,58.0
M,1.75,70.9
F,1.64,68.0
M,1.63,57.3
M,1.78,77.2
F,1.63,70.7
F,1.61,58.3
F,1.67,80.2
F,1.59,58.6
F,1.61,48.2
F,1.68,89.7
F,1.75,70.0
M,1.88,89.6
M,1.61,74.8
F,1.77,77.6
M,1.81,133.4
F,1.84,71.6
F,1.67,98.8
F,1.84,74.9
M,1.87,87.0
F,1.77,72.6
M,1.7,76.1
M,1.84,88.6
M,1.81,74.1
M,1.76,41.8
F,1.52,59.8
M,1.8,79.7
F,1.61,58.8
M,1.85,70.7
F,1.7,55.6
F,1.77,62.2
F,1.72,56.2
F,1.77,80.5
F,1.71,57.1
M,1.55,88.6
F,1.43,50.7
M,1.74,87.7
M,1.92,70.8
F,1.67,59.5
F,1.58,57.0
M,1.74,79.2
F,1.61,56.7
M,1.89,66.2
M,1.8,56.6
F,1.6,66.6
M,1.65,79.3
F,1.73,60.2
M,1.89,67.0
M,1.86,71.7
F,1.58,65.4
F,1.65,55.5
F,1.52,68.2
F,1.57,65.5
M,1.71,67.0
F,1.7,65.6
F,1.63,34.0
M,1.78,76.8
M,1.7,75.9
F,1.78,101.1
M,1.74,68.4
F,1.68,56.2
F,1.69,61.4
M,1.89,92.9
M,1.7,81.5
F,1.62,69.1
F,1.83,108.2
F,1.6,50.2
M,1.71,71.0
M,1.7,60.0
M,1.78,111.0
F,1.7,71.3
M,1.88,105.5
M,1.56,49.6
M,1.76,79.0
F,1.65,77.9
F,1.59,56.5
F,1.68,55.3
F,1.75,70.8
F,1.58,57.0
F,1.75,75.7
M,1.7,84.1
M,1.94,100.2
F,1.67,83.4
F,1.51,52.3
F,1.64,66.0
F,1.46,51.1
F,1.59,70.6
F,1.62,99.0
F,1.6,48.4
F,1.57,57.6
M,1.77,85.1
F,1.61,64.8
M,1.76,61.7
F,1.75,86.0
M,1.82,95.5
F,1.6,54.6
M,1.77,86.3
M,1.66,113.1
F,1.7,65.9
F,1.52,66.4
M,1.71,57.7
M,1.7,110.0
F,1.59,54.3
M,1.87,80.9
M,1.79,86.0
M,1.68,57.1
F,1.6,53.5
M,1.6,62.1
M,1.72,65.4
F,1.46,44.1
M,1.75,60.9
M,1.82,139.6
F,1.63,74.3
M,1.68,76.2
M,1.68,57.7
M,1.76,84.7
F,1.55,68.9
F,1.73,63.2
M,1.79,97.6
M,1.93,70.7
F,1.58,111.5
F,1.69,77.8
M,1.71,56.9
M,1.64,70.2
F,1.59,72.9
F,1.64,52.0
F,1.59,62.5
F,1.49,42.3
M,1.61,59.2
M,1.69,62.5
F,1.63,76.0
F,1.6,113.7
F,1.65,74.8
M,1.73,79.8
M,1.73,126.6
F,1.64,52.5
F,1.37,36.7
F,1.55,43.2
F,1.7,74.1
M,1.98,113.8
F,1.66,80.4
F,1.64,67.9
F,1.73,66.7
F,1.58,96.5
M,1.94,94.5
M,1.78,119.6
M,1.62,57.8
M,1.77,67.7
F,1.8,68.4
F,1.59,52.9
M,1.87,64.8
M,1.73,66.1
M,1.89,97.0
F,1.51,54.7
F,1.6,50.6
F,1.64,68.2
M,1.68,82.5
F,1.67,57.3
M,1.76,71.9
F,1.63,63.2
M,1.78,59.7
M,1.72,79.0
M,1.75,56.8
M,1.68,54.5
M,1.9,74.6
M,1.7,85.9
F,1.53,67.9
M,2.03,77.9
M,1.78,110.2
F,1.69,88.2
M,1.8,73.2
F,1.68,75.8
F,1.67,80.7
F,1.58,49.9
F,1.61,55.9
F,1.4,39.6
F,1.55,58.8
F,1.82,71.4
M,1.74,56.1
M,1.6,66.6
M,1.85,82.1
M,1.71,56.4
M,1.64,75.2
F,1.62,77.4
M,1.9,93.9
F,1.85,66.4
F,1.64,55.7
F,1.71,69.4
M,1.85,94.8
F,1.62,54.1
F,1.92,99.4
M,1.68,98.2
F,1.66,59.2
F,1.63,78.0
M,1.75,70.6
M,1.71,64.5
M,1.82,84.5
M,1.56,47.0
F,1.7,96.0
M,1.83,99.9
F,1.66,76.9
F,1.68,62.9
F,1.52,50.7
F,1.85,121.9
M,1.89,136.7
F,1.79,86.0
M,1.8,85.9
M,1.71,71.5
M,1.88,134.7
M,1.82,77.1
M,1.83,147.9
M,1.78,41.4
M,1.66,82.1
M,1.7,55.0
F,1.7,56.9
M,1.73,86.3
F,1.46,61.5
M,1.64,60.3
F,1.78,137.8
F,1.64,109.3
M,1.84,95.6
M,1.78,60.6
F,1.67,59.1
M,1.82,84.3
M,1.64,71.4
F,1.37,26.3
F,1.54,96.9
F,1.58,60.3
M,1.51,51.5
M,1.74,79.7
F,1.66,76.2
M,1.77,89.3
F,1.72,54.9
F,1.78,90.0
F,1.74,80.5
M,1.7,73.1
M,1.54,66.2
M,1.93,109.3
M,1.94,103.3
F,1.62,112.0
M,1.73,57.1
F,1.65,108.6
F,1.58,57.6
M,1.63,77.6
F,1.57,53.2
F,1.6,68.7
F,1.4,44.5
F,1.57,85.8
F,1.59,70.0
F,1.7,60.4
F,1.74,64.2
F,1.57,53.6
F,1.64,75.3
M,1.7,70.7
